DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__73A6722EE48FDE52141B50F203A2B2CF84A087A7, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=3002145 bytes, Retrieved=true, Duration=2.138693ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__FBBDD204E59CC3E3C9749161169905E65779DA9A, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.032503ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__A862D430A5BD3851806098886F46A0DB4C02712D, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.021812ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_12, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__5D8E67CBA0F04E790BD64833DFE9997DDB1D33F0, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.014968ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_13, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__D3B9066E064FF8485C582FA787D958A7AE111964, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.017107ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C45F0F7D439FAD52041B1EBC5A8A1__FC5A29F424836F67547AB1BC14246603821353B4, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.052173ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_1, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__EB5C78A58AB4120DB83589C8DEE533EE2DBCBA7F, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=3271449 bytes, Retrieved=true, Duration=1.727715ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_2, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__C111D12261E3069F715C6981BE6DD76D2E504D61, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.043195ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_3, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__93664824A14E2DE0D1913A6F9AC328955691242E, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.109054ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_4, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__7921CC5044C863802FFD66A590EC41DC601EB157, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.060298ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_5, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__51D048FFA1BC871FDB9758579744F050E887B261, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=50964 bytes, Retrieved=true, Duration=0.043623ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_6, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__EA395D13CDC6D393B89AB6E062ECAAFC67CA52FF, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=46674 bytes, Retrieved=true, Duration=0.042766ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_7, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__5A05F619742FE08C4A0EAF506CE2DA80E71B3F09, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=27401 bytes, Retrieved=true, Duration=0.051316ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_8, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A6D8B5D7C4BA1914916EDB8EEF1A2430303F569C, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=18645 bytes, Retrieved=true, Duration=0.043623ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_9, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__A8B069CCB8A682803E214E9F9F02DCE8AFAEE8B5, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=38327 bytes, Retrieved=true, Duration=0.055168ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_10, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufED9A9085__002EFBBCF05F1CE3AA3002D2F8DE1E71CF0A10B9, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=37776 bytes, Retrieved=true, Duration=0.041481ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_15, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__4776B6E2E6502A15BA73B7522CDBB3F8E50002AD, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.042338ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_16, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_5216118D4EACC7D4064ADCBA89F7720__66F5A912C12ECCBFC7828C141D8C68C1A07C0A15, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.020098ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__E382EECA4C24A5DC232BE9247DC197F6B8DC702B, StartTime=2015.09.21-14.35.41, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.042338ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_18, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__67B45977DAEC48FA9C18EFBA3BE582AF431E813E, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.012830ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_19, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_25CD52414339E18173E25F9FE28E6F7__1380E9E5B67F360AFCB4C5A6C93158D79092F47B, StartTime=2015.09.21-14.35.41, HierarchicalDDC, Duration=0.012401ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__18DD853840B0F872014C7A0CC5CED56A7A5D3CC6, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=22665 bytes, Retrieved=true, Duration=0.047043ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_21, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_222D3F804EB4AB5DA9BDE2BAE545EEF__752C88E79A6EEA422A7F7F21AFBC340AAA71BCC3, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.014968ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_89A4A1B64CC9699371EF9AABCB127__761A5490E51E8BC304AADFB493900B1523AD09CF, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=3270 bytes, Retrieved=true, Duration=0.063721ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__E54ACD4270C98C672E017FC37F0607C2A873A36F, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.032928ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_24, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C1DF83684CF68DAB197F4785361F5__93D16C78FFABBF25A8FB7F44F21B69B0390FF3A3, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.012830ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_11, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.034213ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_12, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.032932ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_13, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.053886ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_14, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.173200ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_15, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.035070ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_16, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.086814ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_17, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.032932ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_18, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.030361ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_19, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.031218ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_20, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.038486ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_21, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.033785ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_22, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.037204ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.074413ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_23, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__0F859FEF95ABF5CE1DD55C1C0EB5539F1AFCD4F8, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.043191ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_24, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.189450ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_25, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.031646ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.036776ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_27, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.015821ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_28, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.020098ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_29, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.014540ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId37C2BAF74B1FC72FBEF8FF870BCE8325_26, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__5361D1E46A06CB8BF8CAD4C435EBC17B8C284886, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.103492ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=8.966170ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.049606ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_32, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.019673ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_33, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.022665ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.056025ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_35, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.019245ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2015.09.21-14.35.42, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.057306ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
DDCTransactionId0AA349234F815125395260BE1F6162C5_37, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__D3700974D50EA87D5E3249AED5EDB9E1535174B2, StartTime=2015.09.21-14.35.42, HierarchicalDDC, Duration=0.026941ms, RunGuid=RunID5938194D48726129EDE562B8D86EB014
